protocol,noise_model,parameter,circuit_label,n_failed_test_rounds,decoded_output,correct_value,match,computation_outcomes_count
FK12,malicious,0.8500000000000001,circuit5723.qasm,49,0.0,1,✗,"{'001': 36, '111': 10, '011': 17, '101': 23, '110': 5, '100': 3, '000': 3, '010': 3}"
FK12,malicious,0.8500000000000001,circuit4013.qasm,40,1.0,0,✗,"{'011': 15, '001': 12, '111': 12, '100': 10, '101': 14, '010': 8, '110': 21, '000': 8}"
FK12,malicious,0.8500000000000001,circuit3926.qasm,41,1.0,0,✗,"{'011': 38, '111': 50, '100': 12}"
FK12,malicious,0.8500000000000001,circuit6073.qasm,37,0.0,1,✗,"{'110': 16, '101': 24, '001': 43, '111': 8, '000': 5, '011': 2, '010': 2}"
FK12,malicious,0.8500000000000001,circuit2622.qasm,38,1.0,0,✗,"{'101': 47, '110': 8, '011': 15, '001': 15, '010': 4, '111': 5, '000': 4, '100': 2}"
FK12,malicious,0.8500000000000001,circuit4617.qasm,44,0.0,1,✗,"{'001': 27, '111': 10, '000': 24, '101': 12, '100': 6, '110': 10, '010': 8, '011': 3}"
FK12,malicious,0.8500000000000001,circuit4460.qasm,41,1.0,0,✗,"{'100': 52, '011': 16, '111': 11, '000': 21}"
FK12,malicious,0.8500000000000001,circuit3513.qasm,42,0.0,1,✗,"{'010': 9, '101': 6, '111': 12, '001': 8, '011': 22, '000': 22, '100': 17, '110': 4}"
FK12,malicious,0.8500000000000001,circuit5351.qasm,33,1.0,0,✗,"{'101': 11, '011': 3, '110': 47, '100': 2, '001': 12, '111': 8, '000': 4, '010': 13}"
FK12,malicious,0.8500000000000001,circuit5990.qasm,45,0.0,1,✗,"{'011': 12, '010': 42, '111': 2, '110': 19, '001': 8, '100': 1, '000': 2, '101': 14}"
FK12,malicious,0.8500000000000001,circuit3406.qasm,33,1.0,0,✗,"{'110': 21, '101': 15, '111': 11, '011': 4, '010': 16, '001': 14, '000': 9, '100': 10}"
FK12,malicious,0.8500000000000001,circuit7046.qasm,47,1.0,0,✗,"{'001': 9, '011': 28, '111': 44, '101': 4, '110': 4, '000': 9, '010': 1, '100': 1}"
FK12,malicious,0.8500000000000001,circuit5794.qasm,40,1.0,0,✗,"{'100': 43, '000': 16, '011': 10, '111': 2, '010': 11, '001': 4, '110': 11, '101': 3}"
FK12,malicious,0.8500000000000001,circuit3928.qasm,43,0.0,1,✗,"{'100': 15, '011': 56, '111': 19, '000': 10}"
FK12,malicious,0.8500000000000001,circuit0354.qasm,40,1.0,0,✗,"{'100': 45, '000': 26, '111': 11, '001': 2, '010': 1, '011': 9, '101': 6}"
FK12,malicious,0.8500000000000001,circuit5594.qasm,43,0.0,1,✗,"{'010': 50, '101': 2, '000': 6, '001': 8, '100': 25, '110': 4, '011': 1, '111': 4}"
FK12,malicious,0.8500000000000001,circuit3927.qasm,34,0.0,1,✗,"{'011': 7, '001': 53, '101': 4, '100': 3, '111': 22, '000': 1, '110': 1, '010': 9}"
FK12,malicious,0.8500000000000001,circuit5377.qasm,41,1.0,0,✗,"{'111': 45, '001': 5, '011': 26, '110': 5, '000': 9, '101': 3, '100': 2, '010': 5}"
FK12,malicious,0.8500000000000001,circuit4065.qasm,40,1.0,0,✗,"{'011': 13, '111': 29, '010': 14, '000': 13, '110': 24, '001': 3, '100': 2, '101': 2}"
FK12,malicious,0.8500000000000001,circuit0338.qasm,36,1.0,0,✗,"{'011': 14, '100': 24, '110': 4, '000': 10, '111': 32, '001': 7, '010': 5, '101': 4}"
FK12,malicious,0.8500000000000001,circuit9699.qasm,52,0.0,1,✗,"{'011': 53, '100': 10, '010': 4, '111': 7, '101': 20, '001': 3, '000': 3}"
FK12,malicious,0.8500000000000001,circuit2149.qasm,37,0.0,1,✗,"{'100': 18, '000': 46, '011': 12, '111': 24}"
FK12,malicious,0.8500000000000001,circuit6984.qasm,46,0.0,1,✗,"{'010': 50, '100': 10, '101': 9, '000': 2, '110': 21, '001': 7, '011': 1}"
FK12,malicious,0.8500000000000001,circuit9745.qasm,43,0.0,1,✗,"{'001': 39, '010': 8, '111': 26, '011': 17, '100': 2, '101': 7, '110': 1}"
FK12,malicious,0.8500000000000001,circuit7117.qasm,38,1.0,1,✓,"{'101': 22, '100': 15, '011': 37, '111': 18, '001': 3, '110': 1, '000': 3, '010': 1}"
FK12,malicious,0.8500000000000001,circuit4800.qasm,44,0.0,1,✗,"{'101': 12, '000': 6, '110': 17, '001': 19, '010': 28, '100': 12, '111': 4, '011': 2}"
FK12,malicious,0.8500000000000001,circuit7303.qasm,46,1.0,0,✗,"{'001': 28, '011': 14, '101': 51, '111': 7}"
FK12,malicious,0.8500000000000001,circuit2890.qasm,49,1.0,0,✗,"{'101': 52, '001': 25, '011': 14, '000': 1, '111': 3, '110': 4, '100': 1}"
FK12,malicious,0.8500000000000001,circuit8792.qasm,44,1.0,0,✗,"{'101': 45, '110': 6, '111': 2, '011': 12, '010': 15, '001': 14, '100': 5, '000': 1}"
FK12,malicious,0.8500000000000001,circuit7116.qasm,40,1.0,0,✗,"{'011': 18, '101': 14, '010': 19, '111': 14, '100': 12, '110': 18, '001': 4, '000': 1}"
FK12,malicious,0.8500000000000001,circuit3701.qasm,39,0.0,1,✗,"{'111': 15, '011': 30, '100': 16, '000': 19, '101': 5, '110': 9, '001': 3, '010': 3}"
FK12,malicious,0.8500000000000001,circuit2235.qasm,43,1.0,0,✗,"{'101': 35, '100': 12, '010': 7, '110': 3, '011': 27, '000': 5, '111': 7, '001': 4}"
FK12,malicious,0.8500000000000001,circuit2994.qasm,46,0.0,1,✗,"{'110': 11, '001': 33, '010': 23, '100': 2, '101': 25, '111': 2, '011': 1, '000': 3}"
FK12,malicious,0.8500000000000001,circuit6300.qasm,41,0.0,1,✗,"{'111': 14, '101': 6, '010': 25, '001': 21, '100': 15, '110': 8, '011': 5, '000': 6}"
FK12,malicious,0.8500000000000001,circuit3915.qasm,43,0.0,1,✗,"{'001': 4, '010': 24, '100': 16, '000': 24, '111': 3, '110': 24, '011': 2, '101': 3}"
FK12,malicious,0.8500000000000001,circuit2758.qasm,43,1.0,0,✗,"{'011': 16, '101': 4, '000': 14, '100': 49, '010': 7, '110': 4, '111': 5, '001': 1}"
FK12,malicious,0.8500000000000001,circuit4577.qasm,43,0.0,1,✗,"{'110': 13, '101': 21, '011': 25, '010': 9, '000': 13, '111': 11, '100': 2, '001': 6}"
FK12,malicious,0.8500000000000001,circuit2912.qasm,39,1.0,0,✗,"{'100': 50, '010': 28, '000': 8, '101': 5, '001': 1, '110': 3, '011': 5}"
FK12,malicious,0.8500000000000001,circuit5951.qasm,43,1.0,0,✗,"{'011': 6, '100': 20, '000': 5, '001': 18, '111': 27, '010': 8, '101': 8, '110': 8}"
FK12,malicious,0.8500000000000001,circuit3825.qasm,46,0.0,1,✗,"{'110': 7, '100': 14, '001': 24, '111': 13, '010': 2, '101': 14, '000': 26}"
FK12,malicious,0.8500000000000001,circuit2468.qasm,38,0.0,1,✗,"{'011': 56, '111': 38, '010': 3, '110': 3}"
FK12,malicious,0.8500000000000001,circuit8166.qasm,39,1.0,0,✗,"{'010': 5, '100': 45, '000': 27, '111': 9, '110': 9, '011': 3, '101': 2}"
FK12,malicious,0.8500000000000001,circuit0453.qasm,38,1.0,0,✗,"{'111': 27, '100': 8, '011': 22, '001': 10, '101': 21, '110': 5, '010': 3, '000': 4}"
FK12,malicious,0.8500000000000001,circuit5996.qasm,36,0.0,1,✗,"{'110': 15, '000': 25, '010': 26, '101': 4, '100': 17, '011': 7, '001': 4, '111': 2}"
FK12,malicious,0.8500000000000001,circuit6162.qasm,43,0.0,1,✗,"{'110': 15, '101': 20, '100': 11, '111': 2, '001': 6, '010': 39, '011': 7}"
FK12,malicious,0.8500000000000001,circuit5293.qasm,40,0.0,1,✗,"{'100': 16, '011': 18, '000': 50, '111': 16}"
FK12,malicious,0.8500000000000001,circuit9009.qasm,48,1.0,0,✗,"{'101': 46, '011': 5, '110': 8, '001': 18, '100': 4, '111': 7, '010': 12}"
FK12,malicious,0.8500000000000001,circuit4361.qasm,37,1.0,0,✗,"{'000': 18, '100': 57, '111': 13, '011': 12}"
FK12,malicious,0.8500000000000001,circuit7892.qasm,43,0.0,1,✗,"{'001': 49, '110': 12, '111': 8, '101': 22, '000': 4, '011': 2, '100': 1, '010': 2}"
FK12,malicious,0.8500000000000001,circuit5525.qasm,40,0.0,1,✗,"{'010': 27, '000': 26, '100': 24, '110': 23}"
FK12,malicious,0.8500000000000001,circuit0138.qasm,33,0.0,1,✗,"{'010': 51, '100': 31, '110': 12, '000': 6}"
FK12,malicious,0.8500000000000001,circuit6783.qasm,35,1.0,0,✗,"{'001': 11, '101': 28, '010': 5, '011': 12, '000': 19, '100': 17, '111': 4, '110': 4}"
FK12,malicious,0.8500000000000001,circuit7085.qasm,40,1.0,0,✗,"{'000': 22, '011': 23, '111': 43, '100': 12}"
FK12,malicious,0.8500000000000001,circuit2788.qasm,55,0.0,1,✗,"{'010': 46, '110': 23, '101': 13, '011': 6, '001': 8, '000': 3, '111': 1}"
FK12,malicious,0.8500000000000001,circuit4214.qasm,34,0.0,1,✗,"{'101': 5, '110': 22, '000': 11, '001': 52, '100': 1, '111': 5, '011': 1, '010': 3}"
FK12,malicious,0.8500000000000001,circuit4346.qasm,53,0.0,1,✗,"{'011': 57, '100': 17, '111': 23, '000': 3}"
FK12,malicious,0.8500000000000001,circuit8996.qasm,39,1.0,0,✗,"{'110': 4, '111': 20, '000': 9, '101': 31, '100': 5, '010': 9, '001': 10, '011': 12}"
FK12,malicious,0.8500000000000001,circuit4963.qasm,43,1.0,0,✗,"{'110': 45, '001': 30, '010': 8, '100': 5, '101': 5, '000': 3, '011': 4}"
FK12,malicious,0.8500000000000001,circuit2069.qasm,38,0.0,1,✗,"{'000': 49, '101': 4, '111': 14, '100': 22, '001': 9, '110': 2}"
FK12,malicious,0.8500000000000001,circuit8043.qasm,45,0.0,1,✗,"{'110': 30, '010': 51, '001': 6, '100': 8, '101': 3, '000': 2}"
FK12,malicious,0.8500000000000001,circuit6756.qasm,43,1.0,0,✗,"{'110': 52, '010': 16, '111': 5, '000': 11, '011': 9, '100': 2, '101': 4, '001': 1}"
FK12,malicious,0.8500000000000001,circuit7253.qasm,39,0.0,1,✗,"{'100': 34, '001': 10, '010': 39, '110': 8, '000': 4, '111': 4, '101': 1}"
FK12,malicious,0.8500000000000001,circuit5450.qasm,39,1.0,0,✗,"{'111': 51, '011': 31, '000': 14, '100': 4}"
FK12,malicious,0.8500000000000001,circuit7443.qasm,44,1.0,0,✗,"{'110': 50, '001': 21, '000': 4, '100': 2, '010': 15, '101': 4, '111': 3, '011': 1}"
FK12,malicious,0.8500000000000001,circuit1112.qasm,42,0.0,1,✗,"{'000': 48, '001': 3, '100': 13, '111': 18, '101': 1, '110': 10, '011': 6, '010': 1}"
FK12,malicious,0.8500000000000001,circuit6034.qasm,35,0.0,1,✗,"{'111': 43, '011': 57}"
FK12,malicious,0.9,circuit5463.qasm,50,1.0,0,✗,"{'000': 41, '111': 50, '011': 6, '100': 3}"
FK12,malicious,0.9,circuit8843.qasm,46,0.0,1,✗,"{'000': 51, '100': 26, '111': 16, '011': 7}"
FK12,malicious,0.9,circuit3966.qasm,54,0.0,1,✗,"{'101': 38, '001': 54, '100': 5, '000': 3}"
FK12,malicious,0.9,circuit2875.qasm,40,0.0,1,✗,"{'001': 19, '101': 13, '011': 27, '110': 7, '010': 6, '111': 17, '000': 7, '100': 4}"
FK12,malicious,0.9,circuit5231.qasm,48,1.0,0,✗,"{'001': 35, '101': 53, '000': 5, '100': 7}"
FK12,malicious,0.9,circuit6764.qasm,48,1.0,0,✗,"{'100': 48, '111': 7, '011': 21, '000': 24}"
FK12,malicious,0.9,circuit9797.qasm,54,1.0,0,✗,"{'100': 52, '010': 34, '000': 8, '110': 6}"
FK12,malicious,0.9,circuit3874.qasm,43,0.0,1,✗,"{'001': 8, '010': 51, '111': 3, '101': 20, '100': 5, '110': 9, '000': 3, '011': 1}"
FK12,malicious,0.9,circuit9941.qasm,38,1.0,0,✗,"{'111': 6, '100': 6, '101': 10, '110': 34, '011': 20, '001': 4, '000': 17, '010': 3}"
FK12,malicious,0.9,circuit2569.qasm,46,0.0,1,✗,"{'011': 58, '100': 13, '001': 3, '111': 4, '101': 20, '010': 2}"
FK12,malicious,0.9,circuit8872.qasm,48,1.0,0,✗,"{'100': 40, '010': 36, '110': 12, '000': 12}"
FK12,malicious,0.9,circuit0970.qasm,49,1.0,0,✗,"{'010': 17, '110': 40, '011': 3, '111': 2, '000': 8, '100': 21, '001': 6, '101': 3}"
FK12,malicious,0.9,circuit0389.qasm,43,0.0,1,✗,"{'010': 51, '000': 1, '100': 37, '110': 6, '001': 4, '111': 1}"
FK12,malicious,0.9,circuit9534.qasm,44,0.0,1,✗,"{'011': 19, '000': 11, '100': 14, '001': 19, '101': 17, '111': 3, '010': 16, '110': 1}"
FK12,malicious,0.9,circuit7354.qasm,37,0.0,1,✗,"{'110': 41, '010': 46, '011': 11, '111': 2}"
FK12,malicious,0.9,circuit6467.qasm,45,0.0,1,✗,"{'100': 7, '101': 13, '010': 14, '011': 18, '110': 14, '001': 10, '111': 7, '000': 17}"
FK12,malicious,0.9,circuit0874.qasm,43,1.0,0,✗,"{'100': 38, '101': 19, '010': 6, '001': 12, '011': 8, '110': 4, '000': 9, '111': 4}"
FK12,malicious,0.9,circuit2595.qasm,43,1.0,0,✗,"{'111': 47, '000': 19, '011': 21, '101': 2, '110': 3, '001': 5, '010': 1, '100': 2}"
FK12,malicious,0.9,circuit0736.qasm,53,1.0,0,✗,"{'000': 18, '100': 26, '011': 12, '111': 24, '001': 6, '101': 4, '110': 2, '010': 8}"
FK12,malicious,0.9,circuit7844.qasm,53,0.0,1,✗,"{'100': 22, '010': 36, '001': 16, '111': 14, '000': 4, '101': 3, '011': 1, '110': 4}"
FK12,malicious,0.9,circuit9496.qasm,49,0.0,1,✗,"{'111': 6, '100': 19, '011': 47, '010': 5, '101': 18, '000': 2, '001': 2, '110': 1}"
FK12,malicious,0.9,circuit7404.qasm,44,0.0,1,✗,"{'011': 47, '100': 17, '111': 28, '000': 8}"
FK12,malicious,0.9,circuit1761.qasm,48,0.0,1,✗,"{'011': 17, '001': 42, '111': 31, '101': 10}"
FK12,malicious,0.9,circuit0614.qasm,46,0.0,1,✗,"{'110': 22, '101': 14, '111': 4, '010': 43, '100': 6, '001': 5, '011': 6}"
FK12,malicious,0.9,circuit3217.qasm,46,0.0,1,✗,"{'111': 29, '100': 16, '010': 4, '101': 2, '000': 8, '011': 38, '110': 2, '001': 1}"
FK12,malicious,0.9,circuit6682.qasm,39,0.0,1,✗,"{'000': 8, '100': 12, '011': 63, '111': 17}"
FK12,malicious,0.9,circuit4894.qasm,35,1.0,0,✗,"{'110': 56, '001': 16, '101': 7, '010': 21}"
FK12,malicious,0.9,circuit9992.qasm,42,1.0,0,✗,"{'110': 13, '000': 20, '100': 19, '101': 17, '111': 12, '010': 6, '011': 2, '001': 11}"
FK12,malicious,0.9,circuit7338.qasm,43,0.0,1,✗,"{'010': 6, '011': 32, '110': 15, '000': 18, '111': 12, '101': 7, '100': 9, '001': 1}"
FK12,malicious,0.9,circuit1233.qasm,37,1.0,0,✗,"{'100': 3, '011': 20, '000': 10, '010': 5, '110': 21, '101': 2, '001': 3, '111': 36}"
FK12,malicious,0.9,circuit9978.qasm,47,1.0,1,✓,"{'101': 36, '011': 39, '111': 6, '110': 9, '000': 8, '001': 2}"
FK12,malicious,0.9,circuit1952.qasm,41,0.0,1,✗,"{'111': 32, '010': 10, '011': 51, '110': 7}"
FK12,malicious,0.9,circuit8928.qasm,44,1.0,0,✗,"{'101': 52, '110': 2, '011': 24, '001': 7, '010': 11, '111': 1, '100': 2, '000': 1}"
FK12,malicious,0.9,circuit8080.qasm,45,0.0,1,✗,"{'010': 24, '111': 15, '100': 8, '011': 29, '110': 8, '101': 11, '000': 4, '001': 1}"
FK12,malicious,0.9,circuit5723.qasm,52,0.0,1,✗,"{'100': 5, '010': 9, '011': 15, '001': 38, '110': 6, '111': 2, '101': 23, '000': 2}"
FK12,malicious,0.9,circuit4013.qasm,40,1.0,0,✗,"{'100': 18, '110': 6, '011': 10, '111': 14, '101': 18, '001': 11, '010': 15, '000': 8}"
FK12,malicious,0.9,circuit3926.qasm,43,1.0,0,✗,"{'111': 49, '011': 38, '100': 12, '000': 1}"
FK12,malicious,0.9,circuit6073.qasm,44,0.0,1,✗,"{'001': 51, '111': 8, '101': 25, '010': 4, '000': 3, '011': 2, '100': 1, '110': 6}"
FK12,malicious,0.9,circuit2622.qasm,46,1.0,0,✗,"{'101': 43, '001': 21, '110': 7, '011': 20, '111': 5, '010': 3, '000': 1}"
FK12,malicious,0.9,circuit4617.qasm,51,0.0,1,✗,"{'000': 26, '111': 11, '101': 7, '001': 27, '010': 5, '110': 13, '100': 7, '011': 4}"
FK12,malicious,0.9,circuit4460.qasm,44,1.0,0,✗,"{'011': 19, '111': 8, '100': 56, '000': 17}"
FK12,malicious,0.9,circuit3513.qasm,40,0.0,1,✗,"{'010': 6, '111': 18, '001': 11, '101': 7, '000': 24, '011': 21, '100': 9, '110': 4}"
FK12,malicious,0.9,circuit5351.qasm,41,1.0,0,✗,"{'001': 18, '110': 45, '101': 4, '010': 20, '111': 7, '011': 4, '100': 1, '000': 1}"
FK12,malicious,0.9,circuit5990.qasm,50,0.0,1,✗,"{'100': 1, '101': 20, '110': 17, '010': 48, '001': 6, '011': 7, '000': 1}"
FK12,malicious,0.9,circuit3406.qasm,43,1.0,0,✗,"{'110': 21, '000': 4, '001': 18, '011': 6, '111': 9, '101': 17, '010': 18, '100': 7}"
FK12,malicious,0.9,circuit7046.qasm,35,1.0,0,✗,"{'111': 55, '011': 18, '000': 9, '101': 7, '001': 9, '100': 1, '110': 1}"
FK12,malicious,0.9,circuit5794.qasm,42,1.0,0,✗,"{'000': 14, '100': 51, '011': 7, '010': 8, '110': 12, '101': 4, '001': 2, '111': 2}"
FK12,malicious,0.9,circuit3928.qasm,47,0.0,1,✗,"{'111': 21, '011': 52, '100': 17, '000': 10}"
FK12,malicious,0.9,circuit0354.qasm,55,1.0,0,✗,"{'100': 43, '101': 13, '011': 18, '111': 6, '000': 15, '010': 4, '110': 1}"
FK12,malicious,0.9,circuit5594.qasm,43,0.0,1,✗,"{'010': 39, '111': 10, '100': 24, '001': 16, '101': 3, '000': 2, '110': 5, '011': 1}"
FK12,malicious,0.9,circuit3927.qasm,43,0.0,1,✗,"{'011': 6, '111': 30, '001': 46, '101': 6, '010': 6, '100': 3, '110': 2, '000': 1}"
FK12,malicious,0.9,circuit5377.qasm,44,1.0,0,✗,"{'111': 50, '100': 8, '110': 6, '011': 12, '000': 12, '001': 9, '101': 1, '010': 2}"
FK12,malicious,0.9,circuit4065.qasm,36,1.0,0,✗,"{'111': 31, '100': 2, '101': 2, '110': 26, '011': 15, '010': 11, '001': 3, '000': 10}"
FK12,malicious,0.9,circuit0338.qasm,48,1.0,0,✗,"{'100': 26, '111': 28, '000': 9, '110': 4, '011': 12, '001': 13, '010': 6, '101': 2}"
FK12,malicious,0.9,circuit9699.qasm,45,0.0,1,✗,"{'101': 14, '011': 55, '111': 5, '100': 18, '010': 8}"
FK12,malicious,0.9,circuit2149.qasm,44,0.0,1,✗,"{'100': 25, '111': 14, '000': 56, '011': 5}"
FK12,malicious,0.9,circuit6984.qasm,48,0.0,1,✗,"{'110': 22, '011': 4, '010': 52, '001': 4, '101': 6, '100': 9, '111': 1, '000': 2}"
FK12,malicious,0.9,circuit9745.qasm,43,0.0,1,✗,"{'001': 49, '111': 17, '011': 15, '101': 10, '010': 6, '100': 3}"
FK12,malicious,0.9,circuit7117.qasm,44,1.0,1,✓,"{'011': 37, '111': 20, '001': 3, '100': 12, '101': 22, '010': 3, '000': 3}"
FK12,malicious,0.9,circuit4800.qasm,42,0.0,1,✗,"{'100': 15, '001': 20, '010': 38, '101': 5, '000': 3, '111': 3, '110': 12, '011': 4}"
FK12,malicious,0.9,circuit7303.qasm,41,1.0,0,✗,"{'001': 26, '011': 14, '101': 57, '111': 3}"
FK12,malicious,0.9,circuit2890.qasm,48,1.0,0,✗,"{'011': 20, '001': 19, '101': 54, '000': 3, '111': 2, '010': 1, '110': 1}"
FK12,malicious,0.9,circuit8792.qasm,49,1.0,0,✗,"{'101': 51, '010': 20, '100': 5, '001': 8, '111': 4, '110': 2, '011': 8, '000': 2}"
FK12,malicious,0.9,circuit7116.qasm,40,1.0,0,✗,"{'111': 16, '110': 18, '000': 3, '011': 20, '101': 11, '010': 24, '100': 8}"
FK12,malicious,0.9,circuit3701.qasm,48,0.0,1,✗,"{'011': 27, '000': 20, '101': 13, '110': 11, '100': 13, '001': 5, '111': 10, '010': 1}"
FK12,malicious,0.9,circuit2235.qasm,52,1.0,0,✗,"{'101': 32, '100': 18, '001': 7, '011': 17, '010': 9, '110': 14, '000': 1, '111': 2}"
FK12,malicious,0.9,circuit2994.qasm,54,0.0,1,✗,"{'101': 25, '001': 41, '000': 2, '010': 17, '110': 10, '100': 3, '011': 1, '111': 1}"
FK12,malicious,0.9,circuit6300.qasm,43,0.0,1,✗,"{'101': 4, '111': 13, '110': 4, '100': 16, '001': 28, '010': 31, '000': 3, '011': 1}"
FK12,malicious,0.9,circuit3915.qasm,35,0.0,1,✗,"{'000': 25, '100': 19, '010': 16, '001': 5, '111': 2, '011': 8, '101': 7, '110': 18}"
FK12,malicious,0.9,circuit2758.qasm,34,1.0,0,✗,"{'100': 57, '110': 2, '000': 9, '011': 18, '111': 6, '010': 6, '101': 2}"
FK12,malicious,0.9,circuit4577.qasm,45,0.0,1,✗,"{'101': 32, '010': 5, '011': 32, '100': 3, '000': 13, '111': 8, '001': 3, '110': 4}"
FK12,malicious,0.9,circuit2912.qasm,43,,0,✗,"{'100': 42, '011': 8, '010': 32, '000': 7, '101': 8, '001': 3}"
FK12,malicious,0.9,circuit5951.qasm,40,1.0,0,✗,"{'011': 4, '100': 20, '010': 16, '111': 26, '001': 18, '101': 4, '000': 7, '110': 5}"
FK12,malicious,0.9,circuit3825.qasm,41,0.0,1,✗,"{'000': 27, '001': 30, '010': 5, '101': 15, '100': 6, '111': 5, '110': 8, '011': 4}"
FK12,malicious,0.9,circuit2468.qasm,36,0.0,1,✗,"{'011': 50, '111': 42, '110': 4, '010': 4}"
FK12,malicious,0.9,circuit8166.qasm,36,1.0,0,✗,"{'100': 42, '111': 8, '110': 10, '000': 24, '010': 8, '101': 3, '011': 5}"
FK12,malicious,0.9,circuit0453.qasm,47,1.0,0,✗,"{'101': 22, '011': 22, '001': 23, '111': 20, '110': 5, '010': 1, '100': 5, '000': 2}"
FK12,malicious,0.9,circuit5996.qasm,47,0.0,1,✗,"{'000': 19, '100': 13, '011': 5, '010': 23, '001': 9, '101': 6, '110': 18, '111': 7}"
FK12,malicious,0.9,circuit6162.qasm,43,0.0,1,✗,"{'011': 16, '110': 3, '010': 51, '100': 10, '101': 16, '000': 1, '111': 3}"
FK12,malicious,0.9,circuit5293.qasm,37,0.0,1,✗,"{'000': 49, '100': 22, '011': 12, '111': 17}"
FK12,malicious,0.9,circuit9009.qasm,55,1.0,0,✗,"{'101': 49, '011': 10, '111': 4, '100': 4, '001': 21, '110': 4, '010': 8}"
FK12,malicious,0.9,circuit4361.qasm,42,1.0,0,✗,"{'000': 19, '011': 23, '100': 49, '111': 9}"
FK12,malicious,0.9,circuit7892.qasm,49,0.0,1,✗,"{'001': 48, '110': 16, '101': 13, '011': 4, '111': 11, '000': 3, '100': 1, '010': 4}"
FK12,malicious,0.9,circuit5525.qasm,44,0.0,1,✗,"{'110': 20, '100': 19, '000': 29, '010': 32}"
FK12,malicious,0.9,circuit0138.qasm,42,0.0,1,✗,"{'010': 53, '100': 37, '110': 6, '000': 4}"
FK12,malicious,0.9,circuit6783.qasm,43,1.0,0,✗,"{'100': 19, '101': 28, '001': 14, '011': 12, '000': 10, '111': 7, '010': 6, '110': 4}"
FK12,malicious,0.9,circuit7085.qasm,43,0.0,0,✓,"{'111': 42, '011': 26, '000': 26, '100': 6}"
FK12,malicious,0.9,circuit2788.qasm,42,0.0,1,✗,"{'010': 51, '111': 5, '011': 9, '110': 18, '101': 11, '000': 1, '001': 3, '100': 2}"
FK12,malicious,0.9,circuit4214.qasm,38,0.0,1,✗,"{'111': 7, '110': 26, '001': 50, '101': 4, '000': 9, '010': 3, '100': 1}"
FK12,malicious,0.9,circuit4346.qasm,35,0.0,1,✗,"{'100': 19, '011': 54, '000': 6, '111': 21}"
FK12,malicious,0.9,circuit8996.qasm,48,1.0,0,✗,"{'111': 25, '100': 5, '000': 6, '101': 26, '001': 13, '011': 13, '010': 8, '110': 4}"
FK12,malicious,0.9,circuit4963.qasm,45,1.0,0,✗,"{'011': 7, '001': 26, '111': 2, '110': 45, '101': 5, '100': 11, '010': 3, '000': 1}"
FK12,malicious,0.9,circuit2069.qasm,44,0.0,1,✗,"{'000': 54, '100': 10, '111': 20, '001': 9, '110': 3, '010': 1, '101': 3}"
FK12,malicious,0.9,circuit8043.qasm,45,0.0,1,✗,"{'010': 51, '100': 5, '101': 8, '110': 28, '000': 3, '001': 2, '011': 3}"
FK12,malicious,0.9,circuit6756.qasm,41,1.0,0,✗,"{'011': 12, '101': 12, '110': 36, '100': 7, '010': 19, '001': 3, '000': 7, '111': 4}"
FK12,malicious,0.9,circuit7253.qasm,45,0.0,1,✗,"{'000': 1, '010': 54, '100': 27, '101': 1, '111': 8, '110': 2, '001': 7}"
FK12,malicious,0.9,circuit5450.qasm,50,1.0,0,✗,"{'111': 59, '100': 6, '000': 13, '011': 22}"
FK12,malicious,0.9,circuit7443.qasm,46,1.0,0,✗,"{'001': 14, '110': 48, '100': 4, '000': 8, '101': 7, '010': 15, '011': 1, '111': 3}"
FK12,malicious,0.9,circuit1112.qasm,45,0.0,1,✗,"{'110': 12, '010': 5, '111': 12, '001': 5, '000': 43, '101': 1, '100': 14, '011': 8}"
FK12,malicious,0.9,circuit6034.qasm,30,0.0,1,✗,"{'111': 34, '011': 66}"
FK12,malicious,0.95,circuit5463.qasm,56,1.0,0,✗,"{'111': 56, '000': 37, '011': 5, '100': 2}"
FK12,malicious,0.95,circuit8843.qasm,39,0.0,1,✗,"{'000': 55, '011': 7, '111': 16, '100': 22}"
FK12,malicious,0.95,circuit3966.qasm,34,0.0,1,✗,"{'101': 33, '001': 62, '000': 3, '100': 2}"
FK12,malicious,0.95,circuit2875.qasm,45,0.0,1,✗,"{'111': 14, '011': 26, '001': 30, '101': 10, '110': 5, '000': 7, '010': 5, '100': 3}"
FK12,malicious,0.95,circuit5231.qasm,48,1.0,0,✗,"{'101': 57, '100': 8, '001': 26, '000': 9}"
FK12,malicious,0.95,circuit6764.qasm,48,1.0,0,✗,"{'000': 21, '011': 22, '111': 8, '100': 49}"
FK12,malicious,0.95,circuit9797.qasm,44,1.0,0,✗,"{'100': 58, '010': 33, '000': 5, '110': 4}"
FK12,malicious,0.95,circuit3874.qasm,50,0.0,1,✗,"{'010': 52, '100': 7, '110': 9, '101': 20, '000': 2, '001': 3, '011': 5, '111': 2}"
FK12,malicious,0.95,circuit9941.qasm,46,1.0,0,✗,"{'110': 42, '101': 18, '011': 16, '111': 3, '010': 6, '001': 3, '000': 12}"
FK12,malicious,0.95,circuit2569.qasm,45,0.0,1,✗,"{'011': 56, '100': 16, '101': 20, '010': 2, '111': 3, '001': 2, '000': 1}"
FK12,malicious,0.95,circuit8872.qasm,43,1.0,0,✗,"{'100': 46, '010': 37, '000': 8, '110': 9}"
